# Sensor Holmsjö, Sweden (Citizen Science project sensor.community/12135)
# https://aqicn.org/station/@59899/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2020-08-11T00:00:00.000Z,0.43,1.97,0.8,0.7,1.07,0.295,484
2020-08-12T00:00:00.000Z,0.6,5.37,1,0.88,1.21,0.971,472
2020-08-13T00:00:00.000Z,0.97,37.72,1.4,1.2,1.8,1.735,490
2020-08-14T00:00:00.000Z,1.25,8.86,1.97,1.7,2.6,0.702,358
2020-08-15T00:00:00.000Z,1.62,5.47,2.87,2.27,3.6,0.761,450
2020-08-16T00:00:00.000Z,2.45,10.33,3.7,3.2,4.59,0.958,480
2020-08-17T00:00:00.000Z,2.45,10.18,3.75,3,5.5,1.536,494
2020-08-18T00:00:00.000Z,2.04,10.9,3.55,3.08,4.7,1.855,457
2020-08-19T00:00:00.000Z,1.42,6.5,2.29,1.98,2.8,0.843,462
2020-08-20T00:00:00.000Z,1.4,5.9,2.8,2.23,3.42,0.812,478
2020-08-21T00:00:00.000Z,1.58,7.47,3,2.52,4.45,1.266,455
2020-08-22T00:00:00.000Z,1.1,13.77,2.31,1.85,5.59,2.58,416
2020-08-23T00:00:00.000Z,0.63,3.53,1.4,1,2.1,0.643,311
2020-08-24T00:00:00.000Z,0.4,2.1,0.9,0.7,1.37,0.382,344
2020-08-25T00:00:00.000Z,0.4,1.5,0.7,0.6,0.87,0.176,402
2020-08-26T00:00:00.000Z,0.5,4.07,1.33,1,1.83,0.62,410
2020-08-27T00:00:00.000Z,0.3,1.77,0.6,0.5,0.8,0.23,473
2020-08-28T00:00:00.000Z,0.4,3.93,0.8,0.7,1.1,0.403,420
2020-08-29T00:00:00.000Z,1.02,30.7,2.5,2,3.4,2.152,428
2020-08-30T00:00:00.000Z,0.6,4,1.7,1.21,2.2,0.697,421
2020-08-31T00:00:00.000Z,0.2,9.5,0.46,0.4,0.7,0.561,392
2020-09-01T00:00:00.000Z,0.27,3.53,1.7,0.77,2.1,0.82,364
2020-09-02T00:00:00.000Z,0.6,3.47,1.5,1,1.9,0.671,469
2020-09-03T00:00:00.000Z,0.7,6.23,1.5,1.2,1.73,0.604,471
2020-09-04T00:00:00.000Z,0.5,9.1,1.2,1,1.6,1.501,484
2020-09-05T00:00:00.000Z,0.63,3.37,1.45,1,2.1,0.673,477
2020-09-06T00:00:00.000Z,0.47,1.83,0.9,0.7,1,0.222,479
2020-09-07T00:00:00.000Z,0.5,3,0.93,0.8,1.1,0.239,445
2020-09-08T00:00:00.000Z,0.3,4.67,1.67,1,2.1,0.812,376
2020-09-09T00:00:00.000Z,0.9,9.3,2.6,1.83,4.23,1.91,406
2020-09-10T00:00:00.000Z,0.43,3.1,1.3,0.9,1.93,0.646,351
2020-09-11T00:00:00.000Z,0.56,47.93,1.7,1,2.4,2.736,313
2020-09-12T00:00:00.000Z,0.6,5.5,2.5,2.1,2.8,0.854,297
2020-09-13T00:00:00.000Z,1.5,4,2.77,2.29,3.17,0.528,363
2020-09-14T00:00:00.000Z,0.8,3.4,1.8,1.48,2.2,0.489,298
2020-09-15T00:00:00.000Z,2.23,6.22,3.05,2.7,4.05,1.087,254
2020-09-16T00:00:00.000Z,0,0.6,0.25,0.13,0.3,0.122,38
2020-09-17T00:00:00.000Z,0.17,0.9,0.4,0.3,0.5,0.155,155
2020-09-18T00:00:00.000Z,0.3,1.9,0.77,0.6,1,0.281,323
2020-09-19T00:00:00.000Z,0.5,3,1.5,1.17,2,0.549,308
2020-09-20T00:00:00.000Z,0.88,8.8,2.2,1.7,3.51,1.831,241
2020-09-21T00:00:00.000Z,1.1,10,2.1,1.7,2.95,1.751,219
2020-09-22T00:00:00.000Z,1.83,10.57,3.93,3.1,6.87,2.248,338
2020-09-23T00:00:00.000Z,3.7,23.33,7.3,5.66,9.5,3.243,453
2020-09-24T00:00:00.000Z,1.47,26.63,6.85,2.89,12.05,5.207,465
2020-09-25T00:00:00.000Z,0.73,24.57,1.8,1.45,3.57,5.077,349
2020-09-26T00:00:00.000Z,0.7,15.07,9.36,1.7,10.98,4.746,279
2020-09-27T00:00:00.000Z,4.9,12.73,8.97,5.73,11.07,2.564,235
2020-09-28T00:00:00.000Z,0.6,9,1.8,1.3,5.97,2.485,274
2020-09-29T00:00:00.000Z,0.9,16.93,2.8,2.37,3.1,1.856,266
2020-09-30T00:00:00.000Z,2.02,12.93,3.9,2.83,5.87,2.561,394
2020-10-01T00:00:00.000Z,3.7,12.67,5.79,4.9,7.77,1.939,312
2020-10-02T00:00:00.000Z,7,19.03,12.6,8.94,15.18,3.323,269
2020-10-03T00:00:00.000Z,9.23,21.93,13.6,11.5,16.39,2.984,245
2020-10-04T00:00:00.000Z,1.5,17.07,12.19,5.4,13.38,4.743,318
2020-10-05T00:00:00.000Z,0.7,7.5,2.04,1.2,4.93,1.886,320
2020-10-06T00:00:00.000Z,0.8,6.5,2.4,1.2,3.43,1.348,339
2020-10-07T00:00:00.000Z,1.12,6.1,2.6,1.87,3.27,0.829,331
2020-10-08T00:00:00.000Z,0.87,4.59,2.06,1.5,2.7,0.866,320
2020-10-09T00:00:00.000Z,0.13,3.23,1.12,0.9,1.37,0.435,348
2020-10-10T00:00:00.000Z,0.3,4.07,1.03,0.8,1.4,0.495,425
2020-10-11T00:00:00.000Z,0.5,3.77,1.1,0.97,1.4,0.464,435
2020-10-12T00:00:00.000Z,0.37,6.17,1.2,0.9,2,1.088,351
2020-10-13T00:00:00.000Z,0.17,2.4,0.6,0.5,0.83,0.325,410
2020-10-14T00:00:00.000Z,0.4,1.43,0.7,0.6,0.8,0.156,408
2020-10-15T00:00:00.000Z,0.23,1.2,0.7,0.5,0.8,0.179,410
2020-10-16T00:00:00.000Z,0.2,1.9,0.5,0.4,0.6,0.173,432
2020-10-17T00:00:00.000Z,0.2,4.7,0.5,0.4,0.7,0.441,418
2020-10-18T00:00:00.000Z,0.2,2.02,0.5,0.4,0.7,0.328,428
2020-10-19T00:00:00.000Z,0.23,13.67,0.67,0.5,1,0.933,426
